2018-11-28 23:03:44 Jepsen starting etcd :--log-output :stderr :--name ec2-54-236-10-223.compute-1.amazonaws.com :--listen-peer-urls http://ec2-54-236-10-223.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-54-236-10-223.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-54-236-10-223.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-54-236-10-223.compute-1.amazonaws.com:2380 :--initial-cluster ec2-54-236-10-223.compute-1.amazonaws.com=http://ec2-54-236-10-223.compute-1.amazonaws.com:2380,ec2-100-24-16-184.compute-1.amazonaws.com=http://ec2-100-24-16-184.compute-1.amazonaws.com:2380,ec2-54-204-131-219.compute-1.amazonaws.com=http://ec2-54-204-131-219.compute-1.amazonaws.com:2380,ec2-52-90-218-187.compute-1.amazonaws.com=http://ec2-52-90-218-187.compute-1.amazonaws.com:2380,ec2-34-229-59-126.compute-1.amazonaws.com=http://ec2-34-229-59-126.compute-1.amazonaws.com:2380
2018-11-28 23:03:44.283867 I | etcdmain: etcd Version: 3.1.5
2018-11-28 23:03:48.317882 I | rafthttp: started HTTP pipelining with peer 8893f9e0ef4f611f
2018-11-28 23:03:48.318053 I | rafthttp: started streaming with peer 10bf218ab4a912ed (stream MsgApp v2 reader)
2018-11-28 23:03:48.318146 I | rafthttp: started streaming with peer 10bf218ab4a912ed (stream Message reader)
2018-11-28 23:03:48.320270 I | rafthttp: started streaming with peer 8893f9e0ef4f611f (writer)
2018-11-28 23:03:48.322036 I | rafthttp: started peer 8893f9e0ef4f611f
2018-11-28 23:03:48.322059 I | rafthttp: added peer 8893f9e0ef4f611f
2018-11-28 23:03:48.322075 I | rafthttp: starting peer e119ce2abc051435...
2018-11-28 23:03:48.322105 I | rafthttp: started HTTP pipelining with peer e119ce2abc051435
2018-11-28 23:03:48.323453 I | rafthttp: started streaming with peer 8893f9e0ef4f611f (writer)
2018-11-28 23:03:48.324220 I | rafthttp: started streaming with peer 8893f9e0ef4f611f (stream MsgApp v2 reader)
2018-11-28 23:03:48.325218 I | rafthttp: started streaming with peer 8893f9e0ef4f611f (stream Message reader)
2018-11-28 23:03:48.325408 I | rafthttp: started streaming with peer e119ce2abc051435 (writer)
2018-11-28 23:03:48.325429 I | rafthttp: started streaming with peer e119ce2abc051435 (writer)
2018-11-28 23:03:48.325587 I | rafthttp: started peer e119ce2abc051435
2018-11-28 23:03:48.325608 I | rafthttp: added peer e119ce2abc051435
2018-11-28 23:03:48.325624 I | rafthttp: starting peer e7c1c60b864ae98b...
2018-11-28 23:03:48.325645 I | rafthttp: started HTTP pipelining with peer e7c1c60b864ae98b
2018-11-28 23:03:48.326294 I | rafthttp: started peer e7c1c60b864ae98b
2018-11-28 23:03:48.326314 I | rafthttp: added peer e7c1c60b864ae98b
2018-11-28 23:03:48.326345 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-28 23:03:48.326684 I | rafthttp: started streaming with peer e119ce2abc051435 (stream MsgApp v2 reader)
2018-11-28 23:03:48.326874 I | rafthttp: started streaming with peer e119ce2abc051435 (stream Message reader)
2018-11-28 23:03:48.327055 I | rafthttp: started streaming with peer e7c1c60b864ae98b (writer)
2018-11-28 23:03:48.327091 I | rafthttp: started streaming with peer e7c1c60b864ae98b (writer)
2018-11-28 23:03:48.327118 I | rafthttp: started streaming with peer e7c1c60b864ae98b (stream MsgApp v2 reader)
2018-11-28 23:03:48.327305 I | rafthttp: started streaming with peer e7c1c60b864ae98b (stream Message reader)
2018-11-28 23:03:48.328142 I | rafthttp: peer e119ce2abc051435 became active
2018-11-28 23:03:48.328162 I | rafthttp: established a TCP streaming connection with peer e119ce2abc051435 (stream MsgApp v2 writer)
2018-11-28 23:03:48.329384 I | rafthttp: established a TCP streaming connection with peer e119ce2abc051435 (stream Message writer)
2018-11-28 23:03:48.329515 I | etcdserver/membership: added member 10bf218ab4a912ed [http://ec2-54-204-131-219.compute-1.amazonaws.com:2380] to cluster 38957ac2ed0cbd2c
2018-11-28 23:03:48.329614 I | etcdserver/membership: added member 8893f9e0ef4f611f [http://ec2-34-229-59-126.compute-1.amazonaws.com:2380] to cluster 38957ac2ed0cbd2c
2018-11-28 23:03:48.329706 I | etcdserver/membership: added member e119ce2abc051435 [http://ec2-100-24-16-184.compute-1.amazonaws.com:2380] to cluster 38957ac2ed0cbd2c
2018-11-28 23:03:48.329800 I | etcdserver/membership: added member e7c1c60b864ae98b [http://ec2-52-90-218-187.compute-1.amazonaws.com:2380] to cluster 38957ac2ed0cbd2c
2018-11-28 23:03:48.329905 I | etcdserver/membership: added member f6f0c3a0ba455ab3 [http://ec2-54-236-10-223.compute-1.amazonaws.com:2380] to cluster 38957ac2ed0cbd2c
2018-11-28 23:03:48.330500 I | rafthttp: peer 8893f9e0ef4f611f became active
2018-11-28 23:03:48.330519 I | rafthttp: established a TCP streaming connection with peer 8893f9e0ef4f611f (stream MsgApp v2 writer)
2018-11-28 23:03:48.330631 I | rafthttp: established a TCP streaming connection with peer 8893f9e0ef4f611f (stream Message writer)
2018-11-28 23:03:48.332311 I | rafthttp: established a TCP streaming connection with peer 8893f9e0ef4f611f (stream MsgApp v2 reader)
2018-11-28 23:03:48.332542 I | rafthttp: established a TCP streaming connection with peer 8893f9e0ef4f611f (stream Message reader)
2018-11-28 23:03:48.335092 I | rafthttp: established a TCP streaming connection with peer e119ce2abc051435 (stream Message reader)
2018-11-28 23:03:48.335217 I | rafthttp: established a TCP streaming connection with peer e119ce2abc051435 (stream MsgApp v2 reader)
2018-11-28 23:03:48.340650 I | rafthttp: peer e7c1c60b864ae98b became active
2018-11-28 23:03:48.340663 I | rafthttp: established a TCP streaming connection with peer e7c1c60b864ae98b (stream Message reader)
2018-11-28 23:03:48.342459 I | rafthttp: established a TCP streaming connection with peer e7c1c60b864ae98b (stream MsgApp v2 reader)
2018-11-28 23:03:48.347894 I | rafthttp: established a TCP streaming connection with peer e7c1c60b864ae98b (stream Message writer)
2018-11-28 23:03:48.347943 I | rafthttp: established a TCP streaming connection with peer e7c1c60b864ae98b (stream MsgApp v2 writer)
2018-11-28 23:03:48.400334 I | raft: f6f0c3a0ba455ab3 [term: 1] received a MsgVote message with higher term from 8893f9e0ef4f611f [term: 2]
2018-11-28 23:03:48.400372 I | raft: f6f0c3a0ba455ab3 became follower at term 2
2018-11-28 23:03:48.400384 I | raft: f6f0c3a0ba455ab3 [logterm: 1, index: 5, vote: 0] cast MsgVote for 8893f9e0ef4f611f [logterm: 1, index: 5] at term 2
2018-11-28 23:03:48.401901 I | raft: raft.node: f6f0c3a0ba455ab3 elected leader 8893f9e0ef4f611f at term 2
2018-11-28 23:03:48.405628 I | embed: ready to serve client requests
2018-11-28 23:03:48.405675 E | etcdmain: forgot to set Type=notify in systemd service file?
2018-11-28 23:03:48.405696 I | etcdserver: published {Name:ec2-54-236-10-223.compute-1.amazonaws.com ClientURLs:[http://ec2-54-236-10-223.compute-1.amazonaws.com:2379]} to cluster 38957ac2ed0cbd2c
2018-11-28 23:03:48.405953 N | embed: serving insecure client requests on 172.31.25.64:2379, this is strongly discouraged!
2018-11-28 23:03:48.429235 I | rafthttp: peer 10bf218ab4a912ed became active
2018-11-28 23:03:48.429258 I | rafthttp: established a TCP streaming connection with peer 10bf218ab4a912ed (stream Message reader)
2018-11-28 23:03:48.429329 I | rafthttp: established a TCP streaming connection with peer 10bf218ab4a912ed (stream MsgApp v2 reader)
2018-11-28 23:03:48.431216 I | rafthttp: established a TCP streaming connection with peer 10bf218ab4a912ed (stream MsgApp v2 writer)
2018-11-28 23:03:48.431280 I | rafthttp: established a TCP streaming connection with peer 10bf218ab4a912ed (stream Message writer)
2018-11-28 23:03:48.432657 N | etcdserver/membership: set the initial cluster version to 3.1
2018-11-28 23:03:48.432711 I | etcdserver/api: enabled capabilities for version 3.1
