2018-11-29 01:09:21 Jepsen starting etcd :--log-output :stderr :--name ec2-100-24-16-184.compute-1.amazonaws.com :--listen-peer-urls http://ec2-100-24-16-184.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-100-24-16-184.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-100-24-16-184.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-100-24-16-184.compute-1.amazonaws.com:2380 :--initial-cluster ec2-54-236-10-223.compute-1.amazonaws.com=http://ec2-54-236-10-223.compute-1.amazonaws.com:2380,ec2-100-24-16-184.compute-1.amazonaws.com=http://ec2-100-24-16-184.compute-1.amazonaws.com:2380,ec2-54-204-131-219.compute-1.amazonaws.com=http://ec2-54-204-131-219.compute-1.amazonaws.com:2380,ec2-52-90-218-187.compute-1.amazonaws.com=http://ec2-52-90-218-187.compute-1.amazonaws.com:2380,ec2-34-229-59-126.compute-1.amazonaws.com=http://ec2-34-229-59-126.compute-1.amazonaws.com:2380
2018-11-29 01:09:21.125003 I | etcdmain: etcd Version: 3.1.5
2018-11-29 01:09:25.157193 I | rafthttp: started streaming with peer e7c1c60b864ae98b (writer)
2018-11-29 01:09:25.157278 I | rafthttp: started streaming with peer e7c1c60b864ae98b (writer)
2018-11-29 01:09:25.157426 I | rafthttp: started streaming with peer 8893f9e0ef4f611f (writer)
2018-11-29 01:09:25.158154 I | rafthttp: started peer e7c1c60b864ae98b
2018-11-29 01:09:25.158175 I | rafthttp: added peer e7c1c60b864ae98b
2018-11-29 01:09:25.158207 I | rafthttp: starting peer f6f0c3a0ba455ab3...
2018-11-29 01:09:25.158236 I | rafthttp: started HTTP pipelining with peer f6f0c3a0ba455ab3
2018-11-29 01:09:25.160316 I | rafthttp: started peer f6f0c3a0ba455ab3
2018-11-29 01:09:25.160342 I | rafthttp: added peer f6f0c3a0ba455ab3
2018-11-29 01:09:25.160358 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-29 01:09:25.160666 I | rafthttp: started streaming with peer e7c1c60b864ae98b (stream MsgApp v2 reader)
2018-11-29 01:09:25.160869 I | rafthttp: started streaming with peer e7c1c60b864ae98b (stream Message reader)
2018-11-29 01:09:25.161034 I | rafthttp: started streaming with peer f6f0c3a0ba455ab3 (writer)
2018-11-29 01:09:25.161058 I | rafthttp: started streaming with peer f6f0c3a0ba455ab3 (writer)
2018-11-29 01:09:25.161101 I | rafthttp: started streaming with peer f6f0c3a0ba455ab3 (stream MsgApp v2 reader)
2018-11-29 01:09:25.161302 I | rafthttp: started streaming with peer f6f0c3a0ba455ab3 (stream Message reader)
2018-11-29 01:09:25.162872 I | etcdserver/membership: added member 10bf218ab4a912ed [http://ec2-54-204-131-219.compute-1.amazonaws.com:2380] to cluster 38957ac2ed0cbd2c
2018-11-29 01:09:25.163076 I | etcdserver/membership: added member 8893f9e0ef4f611f [http://ec2-34-229-59-126.compute-1.amazonaws.com:2380] to cluster 38957ac2ed0cbd2c
2018-11-29 01:09:25.163203 I | etcdserver/membership: added member e119ce2abc051435 [http://ec2-100-24-16-184.compute-1.amazonaws.com:2380] to cluster 38957ac2ed0cbd2c
2018-11-29 01:09:25.163314 I | etcdserver/membership: added member e7c1c60b864ae98b [http://ec2-52-90-218-187.compute-1.amazonaws.com:2380] to cluster 38957ac2ed0cbd2c
2018-11-29 01:09:25.163421 I | etcdserver/membership: added member f6f0c3a0ba455ab3 [http://ec2-54-236-10-223.compute-1.amazonaws.com:2380] to cluster 38957ac2ed0cbd2c
2018-11-29 01:09:25.166661 I | rafthttp: peer e7c1c60b864ae98b became active
2018-11-29 01:09:25.166678 I | rafthttp: established a TCP streaming connection with peer e7c1c60b864ae98b (stream Message writer)
2018-11-29 01:09:25.167326 I | rafthttp: peer f6f0c3a0ba455ab3 became active
2018-11-29 01:09:25.167358 I | rafthttp: established a TCP streaming connection with peer f6f0c3a0ba455ab3 (stream MsgApp v2 writer)
2018-11-29 01:09:25.167436 I | rafthttp: established a TCP streaming connection with peer f6f0c3a0ba455ab3 (stream Message reader)
2018-11-29 01:09:25.167519 I | rafthttp: established a TCP streaming connection with peer e7c1c60b864ae98b (stream Message reader)
2018-11-29 01:09:25.167644 I | rafthttp: established a TCP streaming connection with peer f6f0c3a0ba455ab3 (stream Message writer)
2018-11-29 01:09:25.167704 I | rafthttp: established a TCP streaming connection with peer f6f0c3a0ba455ab3 (stream MsgApp v2 reader)
2018-11-29 01:09:25.168821 I | rafthttp: established a TCP streaming connection with peer e7c1c60b864ae98b (stream MsgApp v2 writer)
2018-11-29 01:09:25.170045 I | rafthttp: established a TCP streaming connection with peer e7c1c60b864ae98b (stream MsgApp v2 reader)
2018-11-29 01:09:25.197410 I | rafthttp: peer 8893f9e0ef4f611f became active
2018-11-29 01:09:25.197441 I | rafthttp: established a TCP streaming connection with peer 8893f9e0ef4f611f (stream MsgApp v2 reader)
2018-11-29 01:09:25.199852 I | rafthttp: established a TCP streaming connection with peer 8893f9e0ef4f611f (stream Message writer)
2018-11-29 01:09:25.199986 I | rafthttp: established a TCP streaming connection with peer 8893f9e0ef4f611f (stream MsgApp v2 writer)
2018-11-29 01:09:25.200448 I | rafthttp: established a TCP streaming connection with peer 8893f9e0ef4f611f (stream Message reader)
2018-11-29 01:09:25.408370 I | rafthttp: peer 10bf218ab4a912ed became active
2018-11-29 01:09:25.408415 I | rafthttp: established a TCP streaming connection with peer 10bf218ab4a912ed (stream Message reader)
2018-11-29 01:09:25.408438 I | rafthttp: established a TCP streaming connection with peer 10bf218ab4a912ed (stream MsgApp v2 reader)
2018-11-29 01:09:25.410185 I | rafthttp: established a TCP streaming connection with peer 10bf218ab4a912ed (stream MsgApp v2 writer)
2018-11-29 01:09:25.410346 I | rafthttp: established a TCP streaming connection with peer 10bf218ab4a912ed (stream Message writer)
2018-11-29 01:09:25.438177 I | raft: e119ce2abc051435 is starting a new election at term 1
2018-11-29 01:09:25.438247 I | raft: e119ce2abc051435 became candidate at term 2
2018-11-29 01:09:25.438262 I | raft: e119ce2abc051435 received MsgVoteResp from e119ce2abc051435 at term 2
2018-11-29 01:09:25.438273 I | raft: e119ce2abc051435 [logterm: 1, index: 5] sent MsgVote request to 10bf218ab4a912ed at term 2
2018-11-29 01:09:25.438282 I | raft: e119ce2abc051435 [logterm: 1, index: 5] sent MsgVote request to 8893f9e0ef4f611f at term 2
2018-11-29 01:09:25.438293 I | raft: e119ce2abc051435 [logterm: 1, index: 5] sent MsgVote request to e7c1c60b864ae98b at term 2
2018-11-29 01:09:25.438302 I | raft: e119ce2abc051435 [logterm: 1, index: 5] sent MsgVote request to f6f0c3a0ba455ab3 at term 2
2018-11-29 01:09:25.440488 I | raft: e119ce2abc051435 received MsgVoteResp from f6f0c3a0ba455ab3 at term 2
2018-11-29 01:09:25.440503 I | raft: e119ce2abc051435 [quorum:3] has received 2 MsgVoteResp votes and 0 vote rejections
2018-11-29 01:09:25.440513 I | raft: e119ce2abc051435 received MsgVoteResp from e7c1c60b864ae98b at term 2
2018-11-29 01:09:25.440520 I | raft: e119ce2abc051435 [quorum:3] has received 3 MsgVoteResp votes and 0 vote rejections
2018-11-29 01:09:25.440534 I | raft: e119ce2abc051435 became leader at term 2
2018-11-29 01:09:25.440546 I | raft: raft.node: e119ce2abc051435 elected leader e119ce2abc051435 at term 2
2018-11-29 01:09:25.444347 I | etcdserver: published {Name:ec2-100-24-16-184.compute-1.amazonaws.com ClientURLs:[http://ec2-100-24-16-184.compute-1.amazonaws.com:2379]} to cluster 38957ac2ed0cbd2c
2018-11-29 01:09:25.444435 E | etcdmain: forgot to set Type=notify in systemd service file?
2018-11-29 01:09:25.444509 I | embed: ready to serve client requests
2018-11-29 01:09:25.444753 N | embed: serving insecure client requests on 172.31.28.102:2379, this is strongly discouraged!
2018-11-29 01:09:25.449853 I | etcdserver: setting up the initial cluster version to 3.1
2018-11-29 01:09:25.451162 N | etcdserver/membership: set the initial cluster version to 3.1
2018-11-29 01:09:25.451208 I | etcdserver/api: enabled capabilities for version 3.1
